timestamp,uid
2012-03-24 05:01:30,322700
2012-03-24 05:01:32,21069
2012-03-24 05:01:38,34436
2012-03-24 05:01:38,358241
2012-03-24 05:01:38,286183
2012-03-24 05:01:40,167252
2012-03-24 05:01:46,43985
2012-03-24 05:01:47,140792
2012-03-24 05:01:52,70440
2012-03-24 05:01:54,23108
2012-03-24 05:02:02,23108
2012-03-24 05:02:10,67981
2012-03-24 05:02:21,103211
2012-03-24 05:02:29,428824
2012-03-24 05:02:31,150614
2012-03-24 05:02:31,100333
2012-03-24 05:02:33,387903
2012-03-24 05:02:43,199352
2012-03-24 05:02:49,101318
2012-03-24 05:02:50,1897
2012-03-24 05:02:57,24129
2012-03-24 05:03:26,422792
2012-03-24 05:03:39,373553
2012-03-24 05:03:46,288384
2012-03-24 05:04:22,32666
2012-03-24 05:04:23,446998
2012-03-24 05:04:40,65356
2012-03-24 05:05:20,225834
2012-03-24 05:05:21,67981
2012-03-24 05:05:28,67981
2012-03-24 05:05:55,199958
2012-03-24 05:07:23,203594
2012-03-24 05:07:26,67981
2012-03-24 05:07:33,220194
2012-03-24 05:08:15,413116
2012-03-24 05:08:59,156470
2012-03-24 05:09:14,31338
2012-03-24 05:09:19,400624
2012-03-24 05:09:59,235013
2012-03-24 05:10:42,534315
2012-03-24 05:10:48,134979
2012-03-24 05:10:59,321688
2012-03-24 05:11:27,277473
2012-03-24 05:11:31,206598
2012-03-24 05:11:33,362097
2012-03-24 05:11:54,113313
2012-03-24 05:12:50,369026
2012-03-24 05:13:09,27175
2012-03-24 05:13:23,480072
2012-03-24 05:13:31,292230
2012-03-24 05:13:32,359141
2012-03-24 05:13:44,424633
2012-03-24 05:13:49,242204
2012-03-24 05:14:27,27059
2012-03-24 05:14:44,400891
2012-03-24 05:15:19,399262
2012-03-24 05:15:50,276108
2012-03-24 05:16:18,324255
2012-03-24 05:18:27,304427
2012-03-24 05:20:25,44985
2012-03-24 05:26:13,482557
2012-03-24 05:29:05,63962
2012-03-24 05:30:19,304427
2012-03-24 05:32:01,503003
2012-03-24 05:33:28,528097
2012-03-24 05:34:31,508905
2012-03-24 05:38:11,528097
2012-03-24 05:39:56,236785
2012-03-24 05:41:01,321278
2012-03-24 05:43:13,285672
2012-03-24 05:48:13,431604
2012-03-24 05:59:51,295006
2012-03-24 06:01:25,97085
2012-03-24 06:01:37,296329
2012-03-24 06:01:46,122030
2012-03-24 06:01:59,502430
2012-03-24 06:01:59,373553
2012-03-24 06:02:03,9123
2012-03-24 06:02:18,195049
2012-03-24 06:02:19,369576
2012-03-24 06:02:36,78404
2012-03-24 06:02:57,356291
2012-03-24 06:03:05,369026
2012-03-24 06:03:18,207343
2012-03-24 06:03:20,389380
2012-03-24 06:03:29,15417
2012-03-24 06:03:56,348020
2012-03-24 06:04:53,148960
2012-03-24 06:06:39,9767
2012-03-24 06:06:58,118121
2012-03-24 06:07:26,218156
2012-03-24 06:07:56,457628
2012-03-24 06:08:00,143393
2012-03-24 06:08:56,140931
2012-03-24 06:09:47,111954
2012-03-24 06:09:48,364952
2012-03-24 06:10:48,471563
2012-03-24 06:10:49,205131
2012-03-24 06:11:05,325388
2012-03-24 06:11:33,28756
2012-03-24 06:12:41,384997
2012-03-24 06:12:51,213443
2012-03-24 06:12:56,203157
2012-03-24 06:13:38,533239
2012-03-24 06:13:45,224772
2012-03-24 06:17:16,184400
2012-03-24 06:17:16,41850
2012-03-24 06:21:23,408521
2012-03-24 06:26:48,514603
2012-03-24 06:30:22,84779
2012-03-24 06:32:29,33009
2012-03-24 06:33:54,129767
2012-03-24 06:34:25,99385
2012-03-24 06:44:36,9767
2012-03-24 06:46:40,414832
2012-03-24 06:46:46,541219
2012-03-24 06:54:10,215549
2012-03-24 06:54:40,218500
2012-03-24 06:55:42,426613
2012-03-24 06:57:23,426613
2012-03-24 07:00:31,519066
2012-03-24 07:01:09,196738
2012-03-24 07:01:15,252981
2012-03-24 07:01:24,339384
2012-03-24 07:01:25,38037
2012-03-24 07:01:29,166512
2012-03-24 07:01:34,86030
2012-03-24 07:01:36,110302
2012-03-24 07:01:38,137667
2012-03-24 07:01:45,451012
2012-03-24 07:01:47,433192
2012-03-24 07:01:47,320873
2012-03-24 07:02:01,457923
2012-03-24 07:02:07,342
2012-03-24 07:02:08,208248
2012-03-24 07:02:12,230300
2012-03-24 07:02:13,39259
2012-03-24 07:02:16,182611
2012-03-24 07:02:31,420258
2012-03-24 07:02:38,533239
2012-03-24 07:03:18,305576
2012-03-24 07:03:22,15189
2012-03-24 07:03:43,45394
2012-03-24 07:04:29,50005
2012-03-24 07:04:46,157122
2012-03-24 07:05:08,332395
2012-03-24 07:05:58,100283
2012-03-24 07:06:47,285460
2012-03-24 07:07:10,257972
2012-03-24 07:09:03,57871
2012-03-24 07:09:20,298238
2012-03-24 07:09:21,89244
2012-03-24 07:10:07,480072
2012-03-24 07:10:53,118119
2012-03-24 07:11:03,93780
2012-03-24 07:11:09,26445
2012-03-24 07:11:09,152015
2012-03-24 07:11:15,344993
2012-03-24 07:11:26,220503
2012-03-24 07:11:45,194478
2012-03-24 07:11:52,271624
2012-03-24 07:11:54,220091
2012-03-24 07:12:00,110138
2012-03-24 07:12:11,245221
2012-03-24 07:12:12,337345
2012-03-24 07:12:19,345241
2012-03-24 07:12:26,114396
2012-03-24 07:12:29,293024
2012-03-24 07:13:06,214489
2012-03-24 07:13:08,29408
2012-03-24 07:13:09,495321
2012-03-24 07:13:40,152072
2012-03-24 07:13:43,246601
2012-03-24 07:13:45,114922
2012-03-24 07:16:42,33305
2012-03-24 07:17:11,100333
2012-03-24 07:17:46,33305
2012-03-24 07:18:04,110138
2012-03-24 07:18:18,112338
2012-03-24 07:18:18,534315
2012-03-24 07:18:26,33305
2012-03-24 07:19:06,459432
2012-03-24 07:19:15,30249
2012-03-24 07:19:41,426361
2012-03-24 07:20:32,97124
2012-03-24 07:20:46,394924
2012-03-24 07:20:58,281078
2012-03-24 07:22:05,373510
2012-03-24 07:23:02,18869
2012-03-24 07:24:55,273422
2012-03-24 07:24:57,240362
2012-03-24 07:30:21,303890
2012-03-24 07:33:59,119708
2012-03-24 07:34:37,145553
2012-03-24 07:43:24,513846
2012-03-24 07:43:50,18980
2012-03-24 07:47:02,552089
2012-03-24 07:49:01,388041
2012-03-24 07:49:17,373251
2012-03-24 08:00:22,86905
2012-03-24 08:00:59,128170
2012-03-24 08:01:03,397003
2012-03-24 08:01:07,385736
2012-03-24 08:01:10,305469
2012-03-24 08:01:11,272617
2012-03-24 08:01:11,117362
2012-03-24 08:01:17,174996
2012-03-24 08:01:33,147340
2012-03-24 08:01:35,179119
2012-03-24 08:01:37,73665
2012-03-24 08:01:38,38037
2012-03-24 08:01:39,194024
2012-03-24 08:01:45,225561
2012-03-24 08:01:46,440405
2012-03-24 08:01:47,465149
2012-03-24 08:01:51,151887
2012-03-24 08:01:59,279615
2012-03-24 08:02:10,257908
2012-03-24 08:02:12,87570
2012-03-24 08:02:19,333513
2012-03-24 08:02:27,213225
2012-03-24 08:02:32,43396
2012-03-24 08:02:33,443501
2012-03-24 08:02:37,347580
2012-03-24 08:02:37,232076
2012-03-24 08:02:38,401280
2012-03-24 08:02:57,33305
2012-03-24 08:03:06,250845
2012-03-24 08:03:07,139561
2012-03-24 08:03:26,65727
2012-03-24 08:03:29,423563
2012-03-24 08:03:35,513846
2012-03-24 08:03:45,134936
2012-03-24 08:03:47,122952
2012-03-24 08:04:06,225080
2012-03-24 08:04:23,31369
2012-03-24 08:04:42,194830
2012-03-24 08:05:34,256044
2012-03-24 08:05:56,122961
2012-03-24 08:06:15,90870
2012-03-24 08:06:36,182036
2012-03-24 08:07:11,221325
2012-03-24 08:07:21,482611
2012-03-24 08:08:04,294239
2012-03-24 08:08:42,70649
2012-03-24 08:09:32,175611
2012-03-24 08:10:42,179131
2012-03-24 08:10:50,330698
2012-03-24 08:11:00,100739
2012-03-24 08:11:03,93780
2012-03-24 08:11:05,95789
2012-03-24 08:12:09,310641
2012-03-24 08:12:30,297131
2012-03-24 08:12:32,299108
2012-03-24 08:12:42,437130
2012-03-24 08:12:52,287503
2012-03-24 08:12:59,484150
2012-03-24 08:13:03,232023
2012-03-24 08:13:16,553488
2012-03-24 08:13:26,446578
2012-03-24 08:14:00,332395
2012-03-24 08:14:51,126461
2012-03-24 08:15:01,14492
2012-03-24 08:16:09,297131
2012-03-24 08:18:24,110138
2012-03-24 08:18:28,110138
2012-03-24 08:18:45,346859
2012-03-24 08:18:57,164795
2012-03-24 08:19:47,310641
2012-03-24 08:20:21,380672
2012-03-24 08:21:05,120931
2012-03-24 08:22:05,310641
2012-03-24 08:22:29,275699
2012-03-24 08:22:30,345696
2012-03-24 08:22:56,275699
2012-03-24 08:23:39,105953
2012-03-24 08:29:01,43449
2012-03-24 08:29:15,310641
2012-03-24 08:31:54,4291
2012-03-24 08:31:54,286284
2012-03-24 08:31:57,93780
2012-03-24 08:32:04,482452
2012-03-24 08:32:13,205131
2012-03-24 08:32:21,459088
2012-03-24 08:32:32,49744
2012-03-24 08:32:38,335749
2012-03-24 08:32:48,26207
2012-03-24 08:32:53,512970
2012-03-24 08:32:53,117362
2012-03-24 08:33:14,62868
2012-03-24 08:33:23,87570
2012-03-24 08:33:32,31338
2012-03-24 08:33:37,200444
2012-03-24 08:33:51,310641
2012-03-24 08:34:09,295570
2012-03-24 08:34:10,74661
