timestamp,uid
2012-04-17 07:09:57,19077
2012-04-17 07:10:25,112470
2012-04-17 07:10:28,513606
2012-04-17 07:11:30,278301
2012-04-17 07:12:25,63612
2012-04-17 07:12:32,117820
2012-04-17 07:12:48,188198
2012-04-17 07:13:02,117820
2012-04-17 07:13:44,312398
2012-04-17 07:13:56,324983
2012-04-17 07:14:12,545284
2012-04-17 07:14:53,458471
2012-04-17 07:15:07,510030
2012-04-17 07:15:10,117857
2012-04-17 07:15:50,110943
2012-04-17 07:16:03,402384
2012-04-17 07:16:06,353972
2012-04-17 07:16:09,508621
2012-04-17 07:16:12,96442
2012-04-17 07:16:17,397301
2012-04-17 07:16:18,573067
2012-04-17 07:16:18,41948
2012-04-17 07:16:23,415877
2012-04-17 07:16:24,169763
2012-04-17 07:16:25,278733
2012-04-17 07:16:26,353972
2012-04-17 07:16:31,374690
2012-04-17 07:16:31,581273
2012-04-17 07:16:35,388404
2012-04-17 07:16:41,311221
2012-04-17 07:16:43,446636
2012-04-17 07:16:43,353972
2012-04-17 07:17:02,393165
2012-04-17 07:17:13,348544
2012-04-17 07:17:17,372411
2012-04-17 07:17:26,50930
2012-04-17 07:17:30,31818
2012-04-17 07:17:31,387838
2012-04-17 07:17:33,481818
2012-04-17 07:17:34,402987
2012-04-17 07:17:37,393051
2012-04-17 07:17:38,129124
2012-04-17 07:17:43,215812
2012-04-17 07:17:44,201744
2012-04-17 07:17:46,136469
2012-04-17 07:17:51,146317
2012-04-17 07:17:55,236770
2012-04-17 07:17:55,299073
2012-04-17 07:17:58,11878
2012-04-17 07:17:59,127507
2012-04-17 07:18:13,23112
2012-04-17 07:18:18,390864
2012-04-17 07:18:19,261552
2012-04-17 07:18:26,229475
2012-04-17 07:18:27,291548
2012-04-17 07:18:28,11365
2012-04-17 07:18:32,299073
2012-04-17 07:18:36,380526
2012-04-17 07:18:38,50930
2012-04-17 07:18:40,418125
2012-04-17 07:18:42,251599
2012-04-17 07:18:44,280163
2012-04-17 07:18:46,493494
2012-04-17 07:18:50,473847
2012-04-17 07:18:52,459399
2012-04-17 07:18:53,156603
2012-04-17 07:18:57,335752
2012-04-17 07:19:01,385687
2012-04-17 07:19:01,146752
2012-04-17 07:19:03,17353
2012-04-17 07:19:04,229498
2012-04-17 07:19:07,148872
2012-04-17 07:19:07,127507
2012-04-17 07:19:09,211281
2012-04-17 07:19:10,345969
2012-04-17 07:19:12,44138
2012-04-17 07:19:13,46419
2012-04-17 07:19:19,43213
2012-04-17 07:19:24,59791
2012-04-17 07:19:24,307459
2012-04-17 07:19:26,253660
2012-04-17 07:19:31,200843
2012-04-17 07:19:31,372539
2012-04-17 07:19:32,183362
2012-04-17 07:19:33,412520
2012-04-17 07:19:33,293480
2012-04-17 07:19:35,146317
2012-04-17 07:19:37,462230
2012-04-17 07:19:40,263318
2012-04-17 07:19:43,212348
2012-04-17 07:19:43,351209
2012-04-17 07:19:44,181953
2012-04-17 07:19:45,321935
2012-04-17 07:19:50,415085
2012-04-17 07:19:50,539438
2012-04-17 07:19:50,134362
2012-04-17 07:19:52,253953
2012-04-17 07:19:53,339977
