timestamp,uid
2012-03-24 05:00:06,71327
2012-03-24 05:01:31,318102
2012-03-24 05:03:01,104429
2012-03-24 05:03:23,6629
2012-03-24 05:03:31,45383
2012-03-24 05:04:41,70524
2012-03-24 05:05:32,108795
2012-03-24 05:06:05,191076
2012-03-24 05:06:06,436121
2012-03-24 05:08:07,65356
2012-03-24 05:10:47,332394
2012-03-24 05:11:34,13898
2012-03-24 05:11:46,47976
2012-03-24 05:12:56,12068
2012-03-24 05:14:20,47232
2012-03-24 05:14:38,157685
2012-03-24 05:17:01,206908
2012-03-24 05:20:47,416439
2012-03-24 05:21:08,215189
2012-03-24 05:21:30,80073
2012-03-24 05:22:28,245391
2012-03-24 05:22:28,14452
2012-03-24 05:22:52,411218
2012-03-24 05:24:30,238974
2012-03-24 05:24:51,250433
2012-03-24 05:24:59,297782
2012-03-24 05:25:15,64921
2012-03-24 05:26:29,187173
2012-03-24 05:27:23,49482
2012-03-24 05:27:51,134372
2012-03-24 05:28:32,141665
2012-03-24 05:29:19,350190
2012-03-24 05:30:00,406875
2012-03-24 05:30:01,364059
2012-03-24 05:30:11,103638
2012-03-24 05:30:14,113167
2012-03-24 05:31:56,357484
2012-03-24 05:32:01,7058
2012-03-24 05:32:43,234789
2012-03-24 05:35:05,114362
2012-03-24 05:38:24,149499
2012-03-24 05:38:24,278047
2012-03-24 05:40:49,111404
2012-03-24 05:41:29,241048
2012-03-24 05:46:37,211749
2012-03-24 05:47:15,75633
2012-03-24 05:47:36,143903
2012-03-24 05:48:58,61235
2012-03-24 05:50:04,131101
2012-03-24 05:50:38,427322
2012-03-24 05:52:30,98468
2012-03-24 05:53:03,199112
2012-03-24 05:53:18,95667
2012-03-24 05:53:29,348671
2012-03-24 05:54:43,2519
2012-03-24 05:54:57,227598
2012-03-24 05:56:17,152585
2012-03-24 05:56:36,325374
2012-03-24 05:56:49,112436
2012-03-24 05:57:48,486801
2012-03-24 05:58:51,195508
2012-03-24 06:00:44,332194
2012-03-24 06:00:47,246038
2012-03-24 06:01:54,226100
2012-03-24 06:02:11,253088
2012-03-24 06:02:15,423828
2012-03-24 06:03:09,166247
2012-03-24 06:03:22,362665
2012-03-24 06:03:35,357695
2012-03-24 06:03:54,356363
2012-03-24 06:04:11,100127
2012-03-24 06:04:12,335392
2012-03-24 06:04:33,333334
2012-03-24 06:04:56,57270
2012-03-24 06:05:08,21680
2012-03-24 06:07:52,16722
2012-03-24 06:08:13,306866
2012-03-24 06:09:35,65397
2012-03-24 06:09:58,212890
2012-03-24 06:10:13,287011
2012-03-24 06:11:48,319035
2012-03-24 06:11:51,459088
2012-03-24 06:12:29,257486
2012-03-24 06:14:42,1775
2012-03-24 06:15:02,130128
2012-03-24 06:15:13,152562
2012-03-24 06:15:45,25789
2012-03-24 06:15:50,151815
2012-03-24 06:18:24,189037
2012-03-24 06:20:15,2539
2012-03-24 06:22:49,25282
2012-03-24 06:23:36,133280
2012-03-24 06:24:59,288728
2012-03-24 06:25:53,135750
2012-03-24 06:25:55,310743
2012-03-24 06:26:35,143354
2012-03-24 06:26:59,447848
2012-03-24 06:27:06,160229
2012-03-24 06:28:00,69789
2012-03-24 06:29:08,10464
2012-03-24 06:30:13,357484
2012-03-24 06:30:35,61257
2012-03-24 06:32:09,438329
2012-03-24 06:35:32,19750
2012-03-24 06:35:52,62128
2012-03-24 06:35:59,21683
2012-03-24 06:36:48,509845
2012-03-24 06:37:03,153936
2012-03-24 06:37:35,323590
2012-03-24 06:37:35,96190
2012-03-24 06:38:27,21683
2012-03-24 06:38:30,150042
2012-03-24 06:39:11,13730
2012-03-24 06:41:25,58049
2012-03-24 06:42:13,107511
2012-03-24 06:42:48,238461
2012-03-24 06:43:23,3929
2012-03-24 06:43:41,27764
2012-03-24 06:44:07,535517
2012-03-24 06:44:22,210800
2012-03-24 06:46:04,155765
2012-03-24 06:46:42,296415
2012-03-24 06:47:53,931
2012-03-24 06:48:40,21683
2012-03-24 06:48:52,21683
2012-03-24 06:49:17,21683
2012-03-24 06:49:25,21683
2012-03-24 06:49:42,176878
2012-03-24 06:49:50,21683
2012-03-24 06:50:09,286295
2012-03-24 06:50:32,69731
2012-03-24 06:50:40,21683
2012-03-24 06:51:18,39537
2012-03-24 06:51:27,27226
2012-03-24 06:51:41,538328
2012-03-24 06:51:51,21683
2012-03-24 06:52:20,29548
2012-03-24 06:52:35,105499
2012-03-24 06:53:43,21683
2012-03-24 06:53:47,21683
2012-03-24 06:53:51,21683
2012-03-24 06:57:16,21683
2012-03-24 06:57:33,21683
2012-03-24 06:57:44,155972
2012-03-24 06:57:45,21683
2012-03-24 06:58:42,21683
2012-03-24 06:58:48,35260
2012-03-24 06:58:50,21683
2012-03-24 07:00:18,75803
2012-03-24 07:01:43,96189
2012-03-24 07:03:01,296112
2012-03-24 07:04:38,358708
2012-03-24 07:04:57,199789
2012-03-24 07:05:04,161293
2012-03-24 07:05:32,278518
2012-03-24 07:05:58,234493
2012-03-24 07:06:16,271077
2012-03-24 07:06:27,18559
2012-03-24 07:06:36,96932
2012-03-24 07:06:42,349998
2012-03-24 07:06:47,195497
2012-03-24 07:06:52,298035
2012-03-24 07:07:53,535703
2012-03-24 07:10:22,446206
2012-03-24 07:11:49,110363
2012-03-24 07:11:58,21938
2012-03-24 07:12:04,50101
2012-03-24 07:12:30,273312
2012-03-24 07:12:34,390032
2012-03-24 07:17:02,289834
2012-03-24 07:17:14,23825
2012-03-24 07:17:33,207554
2012-03-24 07:18:25,7936
2012-03-24 07:20:06,584531
2012-03-24 07:20:53,5000
2012-03-24 07:21:07,182597
2012-03-24 07:21:12,109402
2012-03-24 07:23:30,267726
2012-03-24 07:23:51,23461
2012-03-24 07:24:59,358241
2012-03-24 07:25:15,423580
2012-03-24 07:25:25,98095
2012-03-24 07:26:12,526367
2012-03-24 07:26:15,53769
2012-03-24 07:30:26,218793
2012-03-24 07:30:47,84129
2012-03-24 07:30:50,91838
2012-03-24 07:30:53,259534
2012-03-24 07:32:29,288089
2012-03-24 07:32:37,70023
2012-03-24 07:32:58,39894
2012-03-24 07:33:15,222156
2012-03-24 07:33:58,190661
2012-03-24 07:37:41,331067
2012-03-24 07:38:05,56193
2012-03-24 07:38:55,352901
2012-03-24 07:40:50,74938
2012-03-24 07:40:54,203894
2012-03-24 07:41:42,181414
2012-03-24 07:41:45,301470
2012-03-24 07:41:49,231691
2012-03-24 07:42:03,180914
2012-03-24 07:42:28,96903
2012-03-24 07:46:00,151814
2012-03-24 07:46:48,76367
2012-03-24 07:47:54,205487
2012-03-24 07:47:59,80185
2012-03-24 07:48:04,67535
2012-03-24 07:48:25,377935
2012-03-24 07:48:29,172275
2012-03-24 07:48:32,197217
2012-03-24 07:49:25,2394
2012-03-24 07:50:36,173805
2012-03-24 07:52:54,270930
2012-03-24 07:53:36,388018
2012-03-24 07:54:13,509918
2012-03-24 07:54:37,11259
2012-03-24 07:55:17,36664
2012-03-24 07:56:43,220203
2012-03-24 07:57:04,22163
2012-03-24 07:57:12,166059
2012-03-24 07:57:26,36020
2012-03-24 07:58:57,324031
2012-03-24 07:59:34,113594
2012-03-24 07:59:41,44050
2012-03-24 08:01:07,5369
2012-03-24 08:01:07,79304
2012-03-24 08:01:08,247310
2012-03-24 08:02:08,34511
2012-03-24 08:02:50,371252
2012-03-24 08:03:36,96485
2012-03-24 08:03:56,111568
2012-03-24 08:04:27,113612
2012-03-24 08:08:14,295105
2012-03-24 08:08:39,64921
2012-03-24 08:10:51,31663
2012-03-24 08:13:24,46060
2012-03-24 08:15:47,49348
2012-03-24 08:16:45,373667
2012-03-24 08:17:47,25459
2012-03-24 08:17:50,190615
2012-03-24 08:18:55,183696
2012-03-24 08:19:23,3865
2012-03-24 08:19:24,36815
2012-03-24 08:20:44,210502
2012-03-24 08:21:45,128044
2012-03-24 08:22:37,202636
2012-03-24 08:22:56,57652
2012-03-24 08:23:27,372996
2012-03-24 08:23:28,13519
2012-03-24 08:23:45,101131
2012-03-24 08:24:17,369543
2012-03-24 08:24:19,575225
2012-03-24 08:26:35,31913
2012-03-24 08:27:26,163828
2012-03-24 08:28:03,215086
2012-03-24 08:29:02,379533
2012-03-24 08:31:55,403570
2012-03-24 08:32:06,131948
2012-03-24 08:32:09,238950
2012-03-24 08:33:37,209667
2012-03-24 08:36:13,202053
2012-03-24 08:36:17,156803
2012-03-24 08:36:19,227094
2012-03-24 08:36:26,13009
2012-03-24 08:36:33,25629
2012-03-24 08:37:35,247116
2012-03-24 08:39:00,204416
2012-03-24 08:39:10,189086
2012-03-24 08:40:02,390918
2012-03-24 08:40:37,78697
2012-03-24 08:40:56,278842
2012-03-24 08:42:10,135145
2012-03-24 08:42:45,241046
2012-03-24 08:44:28,44891
2012-03-24 08:44:41,503934
2012-03-24 08:46:03,52749
2012-03-24 08:47:38,18460
2012-03-24 08:47:46,173281
2012-03-24 08:48:09,444956
2012-03-24 08:48:12,198356
2012-03-24 08:48:13,38535
2012-03-24 08:51:54,560852
2012-03-24 08:57:57,63235
2012-03-24 08:58:07,8488
2012-03-24 08:58:08,165932
2012-03-24 08:59:39,273462
2012-03-24 09:01:18,63392
2012-03-24 09:01:20,63617
2012-03-24 09:02:09,147095
2012-03-24 09:06:30,391570
2012-03-24 09:06:33,280454
2012-03-24 09:07:02,69388
2012-03-24 09:07:19,318758
2012-03-24 09:08:03,83760
2012-03-24 09:08:39,229937
2012-03-24 09:09:43,64562
2012-03-24 09:10:00,499781
2012-03-24 09:10:26,193615
2012-03-24 09:11:53,101685
2012-03-24 09:13:27,468840
2012-03-24 09:15:26,33238
2012-03-24 09:17:44,23471
2012-03-24 09:17:53,378721
2012-03-24 09:18:16,78293
2012-03-24 09:19:15,31113
2012-03-24 09:20:06,212193
2012-03-24 09:25:52,21976
2012-03-24 09:27:02,139481
2012-03-24 09:28:44,290573
2012-03-24 09:30:59,90135
2012-03-24 09:31:00,6568
2012-03-24 09:34:56,301569
2012-03-24 09:35:25,308240
2012-03-24 09:35:35,20016
2012-03-24 09:35:55,293202
2012-03-24 09:37:15,168539
2012-03-24 09:39:09,102966
2012-03-24 09:39:27,244941
2012-03-24 09:41:54,468976
2012-03-24 09:44:59,319419
2012-03-24 09:50:16,95662
2012-03-24 09:50:22,419868
2012-03-24 09:50:52,83227
