timestamp,uid
2012-03-24 05:06:27,504828
2012-03-24 05:25:53,245238
2012-03-24 05:57:05,45391
2012-03-24 05:59:05,120008
2012-03-24 06:04:00,100959
2012-03-24 06:06:14,198457
2012-03-24 06:08:32,11787
2012-03-24 06:10:58,106884
2012-03-24 06:22:33,106884
2012-03-24 06:26:13,256781
2012-03-24 06:29:08,152911
2012-03-24 06:35:23,128382
2012-03-24 06:43:36,144713
2012-03-24 06:51:38,109713
2012-03-24 06:52:35,351249
2012-03-24 06:58:14,192991
2012-03-24 07:01:17,13878
2012-03-24 07:06:47,143244
2012-03-24 07:16:47,162362
2012-03-24 07:19:02,56140
2012-03-24 07:24:09,142735
2012-03-24 07:38:40,180584
2012-03-24 07:41:19,249347
2012-03-24 07:56:57,25500
2012-03-24 08:06:28,201904
2012-03-24 08:17:09,157573
2012-03-24 08:26:39,304587
2012-03-24 08:41:08,262343
2012-03-24 08:48:18,275460
2012-03-24 08:58:55,221534
2012-03-24 09:18:11,504303
2012-03-24 09:27:21,68901
2012-03-24 09:32:30,43024
2012-03-24 09:33:53,178654
2012-03-24 09:50:42,280468
2012-03-24 10:01:24,144729
2012-03-24 10:12:56,257995
2012-03-24 10:34:07,524264
2012-03-24 10:37:13,337532
2012-03-24 10:59:28,89541
2012-03-24 11:00:31,201617
2012-03-24 11:03:21,152798
2012-03-24 11:15:35,473469
2012-03-24 11:18:59,521588
2012-03-24 11:19:58,33447
2012-03-24 11:29:34,386163
2012-03-24 12:20:59,200114
2012-03-24 12:21:50,334681
2012-03-24 12:36:14,243311
2012-03-24 12:36:55,54355
2012-03-24 12:39:41,430781
2012-03-24 13:13:41,122492
2012-03-24 13:26:07,348184
2012-03-24 13:28:09,215140
2012-03-24 13:31:29,222312
2012-03-24 14:20:10,114518
2012-03-24 14:27:54,114518
2012-03-24 16:30:01,106570
2012-03-24 17:30:32,165295
2012-03-24 17:42:58,103340
2012-03-24 17:54:58,35449
2012-03-24 18:19:59,100766
2012-03-24 18:25:38,85484
2012-03-24 18:45:54,171676
2012-03-24 18:48:07,45659
2012-03-24 18:55:25,85473
2012-03-24 19:04:02,23850
2012-03-24 19:14:11,210386
2012-03-24 19:41:39,107963
2012-03-24 20:10:54,60607
2012-03-24 20:14:37,62513
2012-03-24 20:44:22,30231
2012-03-24 20:51:14,185667
2012-03-24 21:41:07,165770
2012-03-24 21:49:50,3306
2012-03-24 22:00:20,215441
2012-03-24 22:02:40,411752
2012-03-24 22:05:58,301122
2012-03-24 22:13:16,361890
2012-03-24 22:22:40,145829
2012-03-24 22:28:35,432746
2012-03-24 22:45:59,135669
2012-03-24 22:53:48,275642
2012-03-24 23:07:50,501941
2012-03-24 23:11:34,313109
2012-03-24 23:12:08,111773
2012-03-24 23:27:29,118531
2012-03-24 23:34:22,352702
2012-03-24 23:38:25,88987
2012-03-24 23:42:20,507879
2012-03-24 23:52:09,164155
2012-03-24 23:53:46,345583
2012-03-24 23:56:11,75938
2012-03-25 00:03:39,420512
2012-03-25 00:11:00,157107
2012-03-25 00:20:31,372616
2012-03-25 00:50:45,226611
2012-03-25 00:54:08,286978
2012-03-25 00:56:00,286978
2012-03-25 01:00:42,70846
2012-03-25 01:07:52,162369
2012-03-25 01:09:03,141143
2012-03-25 01:12:29,176950
2012-03-25 01:21:13,256993
2012-03-25 01:28:30,21786
2012-03-25 01:45:04,302739
2012-03-25 01:50:13,89578
2012-03-25 02:02:16,243624
2012-03-25 02:08:19,155769
2012-03-25 02:10:48,155803
2012-03-25 02:18:55,469651
2012-03-25 02:51:30,156275
2012-03-25 02:57:46,453465
2012-03-25 03:02:00,116354
2012-03-25 03:29:51,159156
2012-03-25 03:30:28,159156
2012-03-25 03:38:32,478345
2012-03-25 03:42:07,182661
2012-03-25 03:52:24,13041
2012-03-25 04:13:47,465858
2012-03-25 04:23:07,220300
2012-03-25 04:32:20,29473
2012-03-25 04:39:44,226968
2012-03-25 04:42:57,127210
2012-03-25 04:46:43,118564
2012-03-25 05:02:24,162009
2012-03-25 05:15:44,360597
2012-03-25 05:16:20,214555
2012-03-25 05:22:05,204423
2012-03-25 05:24:14,85757
2012-03-25 05:39:42,210661
2012-03-25 05:42:43,286955
2012-03-25 05:52:26,364301
2012-03-25 06:19:04,62929
2012-03-25 06:26:38,445294
2012-03-25 06:36:29,24193
2012-03-25 06:39:16,131101
2012-03-25 06:51:09,386704
2012-03-25 06:57:27,202582
2012-03-25 06:57:28,174297
2012-03-25 07:07:31,473654
2012-03-25 07:27:53,74822
2012-03-25 07:28:50,127585
2012-03-25 07:34:23,138778
2012-03-25 07:35:41,242583
2012-03-25 07:41:08,186781
2012-03-25 07:43:29,130999
2012-03-25 07:48:32,121951
2012-03-25 07:50:11,37149
2012-03-25 07:55:17,36292
2012-03-25 08:08:50,305120
2012-03-25 08:17:12,88165
2012-03-25 08:20:20,473469
2012-03-25 08:25:27,137152
2012-03-25 08:27:46,108682
2012-03-25 08:35:08,2851
2012-03-25 08:36:09,174348
2012-03-25 08:57:50,76759
2012-03-25 09:09:53,487540
2012-03-25 09:24:18,135340
2012-03-25 09:44:10,165105
2012-03-25 09:44:59,231628
2012-03-25 09:49:52,209234
2012-03-25 10:02:36,189894
2012-03-25 10:08:08,185263
2012-03-25 10:20:35,434258
2012-03-25 10:49:02,159908
2012-03-25 10:56:35,189584
2012-03-25 11:07:24,462356
2012-03-25 11:10:30,23074
2012-03-25 11:24:24,553520
2012-03-25 11:40:37,317746
2012-03-25 11:47:48,477709
2012-03-25 11:58:21,108147
2012-03-25 12:01:26,173058
2012-03-25 12:32:02,331230
2012-03-25 12:40:35,110686
2012-03-25 12:48:26,278024
2012-03-25 12:51:24,192779
2012-03-25 12:56:43,169693
2012-03-25 13:15:39,386461
2012-03-25 13:43:55,56444
2012-03-25 14:09:41,31116
2012-03-25 15:40:17,223762
2012-03-25 18:47:00,440594
2012-03-25 18:58:11,210973
2012-03-25 18:59:58,97834
2012-03-25 19:09:25,171091
2012-03-25 19:21:12,264541
2012-03-25 19:21:40,133779
2012-03-25 19:31:02,45252
2012-03-25 19:43:56,86025
2012-03-25 19:52:29,72295
2012-03-25 19:55:22,315901
2012-03-25 19:58:31,160333
2012-03-25 19:59:28,205510
2012-03-25 20:20:15,63230
2012-03-25 20:29:29,200224
2012-03-25 20:56:10,27066
2012-03-25 20:57:41,204415
2012-03-25 20:59:36,17347
2012-03-25 21:16:24,346511
2012-03-25 21:21:29,168437
2012-03-25 21:23:55,346737
2012-03-25 21:28:13,189389
2012-03-25 21:32:26,156361
2012-03-25 21:34:35,42749
2012-03-25 21:38:03,175008
2012-03-25 21:43:19,82160
2012-03-25 21:58:37,381632
2012-03-25 22:04:17,83577
2012-03-25 22:04:41,49068
2012-03-25 22:10:19,237807
2012-03-25 22:15:50,42649
2012-03-25 22:18:43,155662
2012-03-25 22:24:22,153358
2012-03-25 22:41:36,409132
2012-03-25 22:52:02,26929
2012-03-25 23:00:50,337237
2012-03-25 23:03:10,137291
2012-03-25 23:04:53,102925
2012-03-25 23:12:14,168141
2012-03-25 23:13:47,132136
2012-03-25 23:22:42,451027
2012-03-25 23:29:16,341155
2012-03-25 23:44:37,186339
2012-03-25 23:45:42,197844
2012-03-25 23:57:30,75938
2012-03-26 00:09:40,185558
2012-03-26 00:17:36,52917
2012-03-26 00:26:05,217096
2012-03-26 00:26:35,3559
2012-03-26 00:44:46,225127
2012-03-26 00:47:38,78675
2012-03-26 00:54:04,232758
2012-03-26 00:56:34,21665
2012-03-26 00:58:45,4881
2012-03-26 01:23:57,150516
2012-03-26 01:43:24,291556
2012-03-26 01:47:17,312022
2012-03-26 01:47:31,131954
2012-03-26 01:48:05,214467
2012-03-26 01:49:35,50872
2012-03-26 01:55:45,285607
2012-03-26 01:58:20,48424
2012-03-26 02:03:14,54941
2012-03-26 02:05:43,76629
2012-03-26 02:50:29,104296
2012-03-26 02:50:44,270854
2012-03-26 02:59:39,360769
2012-03-26 03:03:46,69794
2012-03-26 03:04:41,108708
2012-03-26 03:07:07,58119
2012-03-26 03:08:19,4130
2012-03-26 03:14:26,112175
2012-03-26 03:19:58,276662
2012-03-26 03:22:25,9873
2012-03-26 03:29:58,54917
2012-03-26 03:29:59,246139
2012-03-26 03:38:24,173026
2012-03-26 03:41:55,144829
2012-03-26 03:52:54,111754
2012-03-26 04:05:03,183480
2012-03-26 04:05:24,181888
2012-03-26 04:06:49,162660
2012-03-26 04:16:34,61603
2012-03-26 04:39:22,7607
2012-03-26 04:42:07,216683
2012-03-26 04:46:24,20273
2012-03-26 04:49:35,288799
2012-03-26 04:52:15,109932
2012-03-26 04:52:33,20273
2012-03-26 09:24:49,254282
2012-03-26 09:32:05,261299
2012-03-26 09:45:53,356756
2012-03-26 09:46:27,58119
2012-03-26 09:47:18,9978
2012-03-26 09:47:23,120804
2012-03-26 09:54:24,177049
2012-03-26 10:27:29,358254
2012-03-26 10:27:56,399195
2012-03-26 10:30:52,275164
2012-03-26 10:35:04,108040
2012-03-26 10:35:46,421158
2012-03-26 10:36:09,197555
2012-03-26 10:46:07,156591
2012-03-26 10:49:52,21893
2012-03-26 10:54:18,77760
2012-03-26 11:15:50,241095
2012-03-26 11:17:00,109572
2012-03-26 11:32:46,244535
2012-03-26 11:49:12,187221
2012-03-26 12:15:26,94605
2012-03-26 12:17:07,224095
2012-03-26 12:25:05,289663
2012-03-26 12:35:38,532558
2012-03-26 12:40:40,289246
2012-03-26 13:08:32,1132
2012-03-26 17:35:35,425097
2012-03-26 17:46:54,277352
2012-03-26 18:08:25,9930
2012-03-26 18:18:15,102925
2012-03-26 18:48:05,303723
2012-03-26 19:09:41,229027
2012-03-26 19:19:40,301673
2012-03-26 19:21:48,89996
2012-03-26 19:26:32,116324
2012-03-26 20:03:26,127211
2012-03-26 20:34:30,293719
2012-03-26 20:36:30,157487
2012-03-26 20:48:24,36315
2012-03-26 21:12:07,102925
2012-03-26 21:29:56,517201
2012-03-26 21:32:47,131940
2012-03-26 22:10:14,102298
2012-03-26 22:22:12,406290
2012-03-26 22:45:19,433445
2012-03-26 22:46:03,358466
2012-03-26 22:50:12,87144
2012-03-26 22:53:47,240212
2012-03-26 22:59:35,2911
2012-03-26 23:01:16,317241
2012-03-26 23:05:16,189602
2012-03-26 23:08:16,283640
2012-03-26 23:14:34,181406
2012-03-26 23:21:55,43350
2012-03-26 23:36:04,56159
2012-03-26 23:39:28,296481
2012-03-26 23:45:54,266542
2012-03-26 23:51:52,75410
2012-03-27 00:01:22,408116
2012-03-27 00:13:14,211346
2012-03-27 00:17:30,103565
2012-03-27 00:23:58,331230
2012-03-27 00:24:09,331230
2012-03-27 00:41:52,60684
2012-03-27 00:57:10,215140
2012-03-27 00:59:35,119615
2012-03-27 01:02:30,79050
2012-03-27 01:03:40,1340
2012-03-27 01:05:47,299511
2012-03-27 01:25:00,217053
