timestamp,uid
2012-04-04 07:04:29,73187
2012-04-04 07:28:30,494770
2012-04-04 07:37:03,441268
2012-04-04 07:41:05,368664
2012-04-04 07:41:54,368664
2012-04-04 07:42:17,417322
2012-04-04 07:45:49,488720
2012-04-04 07:48:20,408006
2012-04-04 07:49:03,522787
2012-04-04 07:49:35,539672
2012-04-04 07:56:00,132790
2012-04-04 07:56:55,283196
2012-04-04 07:59:32,48701
2012-04-04 08:01:34,510712
2012-04-04 08:04:11,367489
2012-04-04 08:05:16,307337
2012-04-04 08:05:35,275446
2012-04-04 08:06:58,469008
2012-04-04 08:07:45,253660
2012-04-04 08:11:11,574066
2012-04-04 08:12:53,394833
2012-04-04 08:13:10,421097
2012-04-04 08:13:53,421097
2012-04-04 08:14:24,31451
2012-04-04 08:14:29,201955
2012-04-04 08:15:58,31469
2012-04-04 08:18:01,306220
2012-04-04 08:18:10,343446
2012-04-04 08:19:30,255835
2012-04-04 08:21:19,92263
2012-04-04 08:23:15,62887
2012-04-04 08:24:29,87125
2012-04-04 08:25:35,421097
2012-04-04 08:27:39,12918
2012-04-04 08:32:14,283194
2012-04-04 08:32:34,90728
2012-04-04 08:32:49,580793
2012-04-04 08:37:05,522350
2012-04-04 08:37:54,451577
2012-04-04 08:39:04,162584
2012-04-04 08:40:17,395726
2012-04-04 08:41:48,387203
2012-04-04 08:46:07,277574
2012-04-04 08:46:22,345729
2012-04-04 08:46:22,380878
2012-04-04 08:48:32,314488
2012-04-04 08:49:33,45121
2012-04-04 08:51:21,265785
2012-04-04 08:51:56,473537
2012-04-04 08:55:41,440157
2012-04-04 09:04:27,16451
2012-04-04 09:04:43,389099
2012-04-04 09:06:24,318158
2012-04-04 09:07:07,330290
2012-04-04 09:09:10,325739
2012-04-04 09:09:40,354945
2012-04-04 09:13:52,440157
2012-04-04 09:18:06,568179
2012-04-04 09:18:47,520245
2012-04-04 09:30:17,330277
2012-04-04 09:33:32,163085
2012-04-04 09:34:33,353834
2012-04-04 09:38:37,255609
2012-04-04 09:40:36,232200
2012-04-04 09:40:42,287740
2012-04-04 09:41:02,6489
2012-04-04 09:41:40,134059
2012-04-04 09:41:51,255609
2012-04-04 09:43:55,392610
2012-04-04 09:56:24,288997
2012-04-04 10:04:14,573128
2012-04-04 10:04:48,336189
2012-04-04 10:06:33,118418
2012-04-04 10:10:03,385721
2012-04-04 10:13:50,469908
2012-04-04 10:17:34,389220
2012-04-04 10:35:05,256516
2012-04-04 10:46:53,336162
2012-04-04 10:56:30,395727
2012-04-04 17:33:58,375971
2012-04-04 19:33:13,214863
2012-04-04 22:04:33,505042
2012-04-04 22:51:26,327535
2012-04-04 23:01:39,578386
2012-04-05 02:34:53,560111
2012-04-05 02:35:53,560111
2012-04-05 03:18:29,244802
2012-04-05 05:38:05,462637
2012-04-05 05:44:31,308528
2012-04-05 07:27:41,84499
2012-04-05 10:04:32,204055
2012-04-05 10:08:28,367399
2012-04-05 16:08:54,500979
2012-04-06 01:17:40,294787
2012-04-06 01:32:39,97975
2012-04-06 01:44:09,178319
2012-04-11 07:19:10,92130
2012-04-18 05:24:31,48701
2012-04-18 05:25:35,377826
2012-04-18 05:30:25,326817
2012-04-18 05:32:39,153468
2012-04-18 05:33:53,380476
2012-04-18 05:34:02,486703
2012-04-18 05:35:01,253542
2012-04-18 05:35:36,462071
2012-04-18 05:36:29,486703
2012-04-18 05:38:43,253542
2012-04-18 05:39:14,425526
2012-04-18 05:39:16,153468
2012-04-18 05:39:29,291985
2012-04-18 05:39:42,253542
2012-04-18 05:40:02,63869
2012-04-18 05:40:08,153468
2012-04-18 05:40:14,355624
2012-04-18 05:40:19,43058
2012-04-18 05:40:24,43058
2012-04-18 05:40:32,460874
2012-04-18 05:40:34,314089
2012-04-18 05:40:40,322019
2012-04-18 05:41:02,171696
2012-04-18 05:41:33,153468
2012-04-18 05:41:36,287583
2012-04-18 05:41:46,441483
2012-04-18 05:41:54,163816
2012-04-18 05:42:02,125344
2012-04-18 05:42:19,347126
2012-04-18 05:42:27,125341
2012-04-18 05:45:01,341471
2012-04-18 05:45:01,326814
2012-04-18 05:45:04,314253
2012-04-18 05:45:05,441156
2012-04-18 05:45:07,289541
2012-04-18 05:45:18,172556
2012-04-18 05:45:21,87256
2012-04-18 05:45:22,436482
2012-04-18 05:45:23,125341
2012-04-18 05:45:27,174784
2012-04-18 05:45:36,103349
2012-04-18 05:45:36,358685
2012-04-18 05:45:42,375265
2012-04-18 05:45:43,98571
2012-04-18 05:45:46,398780
2012-04-18 05:45:51,548322
