timestamp,uid
2012-03-24 05:00:57,395221
2012-03-24 05:10:08,157685
2012-03-24 05:10:14,181815
2012-03-24 05:14:54,6178
2012-03-24 05:15:39,508038
2012-03-24 05:24:14,52563
2012-03-24 05:24:35,52563
2012-03-24 05:33:23,379012
2012-03-24 06:30:27,42997
2012-03-24 07:16:32,49066
2012-03-24 07:21:48,17861
2012-03-24 07:24:00,149404
2012-03-24 07:44:29,358697
2012-03-24 07:50:50,390865
2012-03-24 07:51:52,502166
2012-03-24 07:56:41,494118
2012-03-24 08:02:38,494118
2012-03-24 08:04:29,494118
2012-03-24 08:23:10,71157
2012-03-24 08:32:08,438973
2012-03-24 08:33:46,14493
2012-03-24 08:36:16,390691
2012-03-24 08:37:13,498083
2012-03-24 08:38:33,90799
2012-03-24 08:58:29,201567
2012-03-24 09:05:47,438287
2012-03-24 09:11:39,156065
2012-03-24 09:19:19,83823
2012-03-24 09:25:39,411584
2012-03-24 09:55:33,257550
2012-03-24 09:55:46,257550
2012-03-24 10:00:03,173879
2012-03-24 10:13:35,227702
2012-03-24 10:16:11,110642
2012-03-24 10:38:02,123121
2012-03-24 10:40:23,18506
2012-03-24 10:42:34,322723
2012-03-24 11:00:06,379889
2012-03-24 11:09:17,234386
2012-03-24 12:22:12,30200
2012-03-24 12:39:58,266315
2012-03-24 13:09:51,561310
2012-03-24 13:55:27,481922
2012-03-24 14:15:12,419329
2012-03-24 14:15:28,169478
2012-03-24 14:16:45,110110
2012-03-24 14:32:45,15502
2012-03-24 15:05:52,440847
2012-03-24 17:47:25,372445
2012-03-24 18:35:41,72227
2012-03-24 19:28:18,372914
2012-03-24 19:35:33,451251
2012-03-24 19:45:55,77066
2012-03-24 20:03:16,189953
2012-03-24 20:03:42,241005
2012-03-24 20:05:00,241005
2012-03-24 20:49:10,477468
2012-03-24 21:29:38,200640
2012-03-24 21:47:40,320438
2012-03-24 22:22:06,115519
2012-03-24 22:27:42,383140
2012-03-24 22:32:23,374018
2012-03-24 22:39:03,516929
2012-03-24 22:53:17,433282
2012-03-24 23:05:22,109673
2012-03-24 23:13:45,133934
2012-03-24 23:16:25,428654
2012-03-25 01:16:02,260290
2012-03-25 01:23:57,287272
2012-03-25 01:29:19,405674
2012-03-25 01:30:38,119316
2012-03-25 01:34:57,49125
2012-03-25 01:35:47,24900
2012-03-25 01:40:03,322015
2012-03-25 01:43:28,82459
2012-03-25 01:52:57,571396
2012-03-25 02:03:13,205090
2012-03-25 02:06:12,140556
2012-03-25 02:11:26,174273
2012-03-25 02:14:50,272723
2012-03-25 02:45:50,231934
2012-03-25 02:53:18,363281
2012-03-25 02:53:29,11367
2012-03-25 02:58:28,157425
2012-03-25 02:58:43,377212
2012-03-25 03:01:00,157425
2012-03-25 03:05:39,129312
2012-03-25 03:08:08,157425
2012-03-25 03:08:56,157425
2012-03-25 03:21:05,55
2012-03-25 03:43:33,38920
2012-03-25 03:59:21,528742
2012-03-25 04:15:02,485522
2012-03-25 04:20:15,489522
2012-03-25 04:22:32,467710
2012-03-25 04:23:20,51520
2012-03-25 04:24:16,466414
2012-03-25 04:24:25,473654
2012-03-25 04:24:43,454745
2012-03-25 04:24:48,214510
2012-03-25 04:25:07,228910
2012-03-25 04:25:08,222748
2012-03-25 04:26:08,347230
2012-03-25 04:26:11,490623
2012-03-25 04:26:13,373664
2012-03-25 04:26:16,244205
2012-03-25 04:26:20,467710
2012-03-25 04:26:22,384226
2012-03-25 04:26:25,586863
2012-03-25 04:26:26,165792
2012-03-25 04:26:32,230459
2012-03-25 04:26:33,384784
2012-03-25 04:26:33,423024
2012-03-25 04:26:46,100360
2012-03-25 04:26:56,71369
2012-03-25 04:27:04,334670
2012-03-25 04:27:19,494086
2012-03-25 04:27:23,349798
2012-03-25 04:27:26,363030
2012-03-25 04:27:29,487965
2012-03-25 04:27:41,480184
2012-03-25 04:27:42,490306
2012-03-25 04:28:09,418953
2012-03-25 04:28:20,323655
2012-03-25 04:28:46,250000
2012-03-25 04:29:00,169955
2012-03-25 04:30:41,297056
2012-03-25 04:31:02,489520
2012-03-25 04:31:05,234148
2012-03-25 04:31:18,396365
2012-03-25 04:32:07,362519
2012-03-25 04:32:18,227819
2012-03-25 04:32:35,156089
2012-03-25 04:32:46,285804
2012-03-25 04:33:40,502166
2012-03-25 04:33:51,414824
2012-03-25 04:34:34,508345
2012-03-25 04:35:26,329742
2012-03-25 04:35:28,227819
2012-03-25 04:35:42,416989
2012-03-25 04:37:18,302679
2012-03-25 04:37:29,541167
2012-03-25 04:38:43,74239
2012-03-25 04:41:54,282159
2012-03-25 04:44:30,42361
2012-03-25 04:50:05,453275
2012-03-25 04:52:38,203160
2012-03-25 04:53:48,412257
2012-03-25 04:54:06,230756
2012-03-25 04:58:18,15045
2012-03-25 05:06:06,415290
2012-03-25 05:06:38,496855
2012-03-25 05:12:56,210648
2012-03-25 05:13:58,419137
2012-03-25 05:17:19,251620
2012-03-25 05:19:16,490350
2012-03-25 05:21:24,132803
2012-03-25 05:23:07,160750
2012-03-25 05:29:14,153227
2012-03-25 05:30:33,28092
2012-03-25 06:00:18,366081
2012-03-25 06:03:10,526681
2012-03-25 06:14:38,68127
2012-03-25 06:27:00,189921
2012-03-25 06:27:19,37832
2012-03-25 06:31:41,153227
2012-03-25 06:32:42,512458
2012-03-25 06:42:59,266253
2012-03-25 06:45:20,488037
2012-03-25 06:49:09,152748
2012-03-25 06:49:31,517772
2012-03-25 06:51:35,83484
2012-03-25 06:51:48,500822
2012-03-25 06:52:01,459508
2012-03-25 06:52:04,486554
2012-03-25 06:53:32,99920
2012-03-25 06:53:35,74206
2012-03-25 06:53:46,469193
2012-03-25 06:55:16,219060
2012-03-25 06:55:19,279558
2012-03-25 06:55:27,480184
2012-03-25 06:55:28,83484
2012-03-25 06:55:31,6469
2012-03-25 06:55:35,234148
2012-03-25 06:55:39,419608
2012-03-25 06:55:53,244468
2012-03-25 06:56:04,438215
2012-03-25 06:56:13,486554
2012-03-25 06:56:26,252430
2012-03-25 06:56:39,187030
2012-03-25 06:57:18,586320
2012-03-25 06:57:25,494716
2012-03-25 06:57:25,467887
2012-03-25 06:57:54,17818
2012-03-25 06:57:58,520304
2012-03-25 06:58:14,89463
2012-03-25 06:58:44,138967
2012-03-25 06:59:03,241005
2012-03-25 06:59:12,214895
2012-03-25 06:59:53,89463
2012-03-25 07:00:36,298945
2012-03-25 07:00:54,498404
2012-03-25 07:04:13,366152
2012-03-25 07:04:47,128201
2012-03-25 07:05:53,520977
2012-03-25 07:06:07,17836
2012-03-25 07:06:45,336446
2012-03-25 07:06:45,472087
2012-03-25 07:11:38,111709
2012-03-25 07:12:57,180905
2012-03-25 07:12:58,190714
2012-03-25 07:15:47,538357
2012-03-25 07:17:08,545393
2012-03-25 07:17:14,243955
2012-03-25 07:22:29,27662
2012-03-25 07:22:47,160749
2012-03-25 07:23:59,279740
2012-03-25 07:24:24,314240
2012-03-25 07:25:16,534230
2012-03-25 07:25:59,488159
2012-03-25 07:32:26,517152
2012-03-25 07:33:02,323026
2012-03-25 07:33:08,517152
2012-03-25 07:35:14,90952
